"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"359","#MDS story on MKK this sat. #idol",FALSE,0,NA,2016-10-07 12:22:26,FALSE,NA,"784368283814211584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cutieriabebe",0,FALSE,FALSE,NA,NA
"360","#Mds o homem não presta",FALSE,0,NA,2016-10-07 12:08:06,FALSE,NA,"784364675937042432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wevylla4",0,FALSE,FALSE,NA,NA
"361","#AHSU Announce Result of #MDS Tablution
#CGResult #ChhattisgarhResult #AHSUniversity2016
https://t.co/74qA02rOdk https://t.co/ilOx9KhfUl",FALSE,0,NA,2016-10-07 11:54:10,FALSE,NA,"784361170958487552",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","cgresult",0,FALSE,FALSE,NA,NA
"362","RT @ExtremeEnergyUK: We're hosting FREE #mds kit run 10th Dec, 20 miles trail. Meet fellow MdS runners &amp; kit chat led by @Susie__Chan 
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> h…",FALSE,0,NA,2016-10-07 11:41:25,FALSE,NA,"784357960566857728",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","ultralouweezy",3,TRUE,FALSE,NA,NA
"363","#QOTD #MiriamDefensorSantiago #MDS @isymissy https://t.co/dKJbgPw42L",FALSE,0,NA,2016-10-07 11:39:32,FALSE,NA,"784357489835933696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","androidjen",0,FALSE,FALSE,NA,NA
"364","#SOLIDARITÉS49
Un atelier bébés est organisé le 11/10 à la #MDS des #Mauges.
Inscription gratuite au 02 41 49 76 10… https://t.co/tB8EngC3x3",FALSE,0,NA,2016-10-07 10:06:04,TRUE,NA,"784333967579189248",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Maine_et_Loire",0,FALSE,FALSE,NA,NA
"365","Dr Ulrika Johansson will discuss her work-up for #BoneMarrow failure or #MDS diagnosis at our popular meeting in No… https://t.co/vB4FlgB5rg",FALSE,0,NA,2016-10-07 09:48:00,TRUE,NA,"784329420408442880",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RoyalMicroSoc",1,FALSE,FALSE,NA,NA
"366","Maglalabas din daw ng LIBRO si #De5 puro hugot din katulad kay #MDS ang title:

""HUGOT ,BAON, SUBO, ALIS""
The... https://t.co/JUNP28AVXO",FALSE,0,NA,2016-10-07 09:43:48,FALSE,NA,"784328361933844480",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MaximoTolerance",0,FALSE,FALSE,NA,NA
"367","RT @HeretoHelpMDS: #FridayFact Most patients (86%) with #MDS are over 60 (@MDSFoundation) &amp; less than 10% of patients are younger than 50 #…",FALSE,0,NA,2016-10-07 09:24:42,FALSE,NA,"784323555836121088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fireboyle",3,TRUE,FALSE,NA,NA
"368","RT @HeretoHelpMDS: #MDS is referred to as bone marrow failure but that doesn’t mean we’ll fail to give support #Worldawarenss #heretohelpmd…",FALSE,0,NA,2016-10-07 09:08:10,FALSE,NA,"784319393782112256",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","revkes",3,TRUE,FALSE,NA,NA
"369","RT @HeretoHelpMDS: In Europe, around 4 people in 100,000 are diagnosed with a #MDS, meaning 20,000 new cases each year #heretohelpmds #thur…",FALSE,0,NA,2016-10-07 09:07:21,FALSE,NA,"784319191968952320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","revkes",1,TRUE,FALSE,NA,NA
"370","RT @HeretoHelpMDS: #FridayFact Most patients (86%) with #MDS are over 60 (@MDSFoundation) &amp; less than 10% of patients are younger than 50 #…",FALSE,0,NA,2016-10-07 09:06:10,FALSE,NA,"784318890251685888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","revkes",3,TRUE,FALSE,NA,NA
"371","Bonne journée :D
 #JourneeMondialeDuSourire #MDS #Chien #sourire https://t.co/rGQHI8W5bV",FALSE,1,NA,2016-10-07 08:53:46,FALSE,NA,"784315773254717440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyDoggyStore_FR",1,FALSE,FALSE,NA,NA
"372","Coz she was ask about this before. But naaahhhh never. #MDS https://t.co/c2ozsGaMTp",FALSE,0,"freomelryan",2016-10-07 08:52:10,FALSE,"784312502372839424","784315368688857092","188991674","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freomelryan",0,FALSE,FALSE,NA,NA
"373","RT @ExtremeEnergyUK: We're hosting FREE #mds kit run 10th Dec, 20 miles trail. Meet fellow MdS runners &amp; kit chat led by @Susie__Chan 
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> h…",FALSE,0,NA,2016-10-07 08:17:19,FALSE,NA,"784306598692827136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lornahannahmac",3,TRUE,FALSE,NA,NA
"374","RT @ENourrigat: Belle initiative avec #MDS  de @ENSAMontpellier nous serons présents @la_Biennale #architecture #architeam #sna https://t.c…",FALSE,0,NA,2016-10-07 08:12:49,FALSE,NA,"784305464423047169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nbjarchitectes",2,TRUE,FALSE,NA,NA
"375","We're hosting FREE #mds kit run 10th Dec, 20 miles trail. Meet fellow MdS runners &amp; kit chat led by @Susie__Chan 
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>… https://t.co/xKDapFfsEP",FALSE,7,NA,2016-10-07 08:12:18,TRUE,NA,"784305337000087553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ExtremeEnergyUK",3,FALSE,FALSE,NA,NA
"376","#FridayFact Most patients (86%) with #MDS are over 60 (@MDSFoundation) &amp; less than 10% of patients are younger than… https://t.co/jRshWhe7wi",FALSE,1,NA,2016-10-07 08:05:42,TRUE,NA,"784303675887890432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HeretoHelpMDS",3,FALSE,FALSE,NA,NA
"377","@MyDoggyStore_FR Mon Momo serait trop beau ! #concours #mds #chien https://t.co/F8RCcJ8dZI",FALSE,1,"MyDoggyStore_FR",2016-10-07 06:57:08,FALSE,"784050335744655360","784286418713534464","733039086605348864","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JOSIANEDURIEUX",0,FALSE,FALSE,NA,NA
"378","#DeLima is trying to be like the late Miriam Defensor Santiago with her hugot jokes. There will only be 1 #MDS in this lifetime. #TH",FALSE,0,NA,2016-10-07 06:14:40,FALSE,NA,"784275733103251457",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jennilenetan",0,FALSE,FALSE,NA,NA
"379","@MyDoggyStore_FR  je RT avec plaisir bonne journée #concours #mds #chien",FALSE,1,"MyDoggyStore_FR",2016-10-07 06:07:45,FALSE,"784050335744655360","784273993377255424","733039086605348864","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NintendoLove21",0,FALSE,FALSE,NA,NA
"380","Pumupunta  ka ba sa gym?
Kasi feeling ko...
Magwo-work out tayo! 

Hahahahahahaha!!!

#MDS
#StupidisForever",FALSE,1,NA,2016-10-07 05:39:48,FALSE,NA,"784266959009439744",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","anjellbrando",0,FALSE,FALSE,NA,NA
"381","Dahilan ng ayaw sumunod sa utos  LOL :) 
#MDS https://t.co/TBnOMPipq5",FALSE,0,NA,2016-10-07 04:45:53,FALSE,NA,"784253391509651456",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aemon_stussy",0,FALSE,FALSE,NA,NA
"382","There will only be one #MDS. don't mimic her famous pick up lines just to win the spectators. Amp!",FALSE,0,NA,2016-10-07 04:40:50,FALSE,NA,"784252120270647296",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","_jhEberLiciOus_",0,FALSE,FALSE,NA,NA
"383","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/WEoZj4DrqA",FALSE,0,NA,2016-10-07 04:29:38,FALSE,NA,"784249299123081217",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"384","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/0uGLicNdHZ",FALSE,0,NA,2016-10-07 04:29:20,FALSE,NA,"784249225634717696",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"385","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/ijpGkvS7hB",FALSE,0,NA,2016-10-07 04:29:03,FALSE,NA,"784249152981000192",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"386","Mds melhor vídeo 2016 Marilene não se mete ..<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>Ta vendo mo por isso que eu brico com ela <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Mds #CadaCoisaQVejo <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2016-10-07 04:10:58,FALSE,NA,"784244603939655680",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","_Bella_Barbosa_",0,FALSE,FALSE,NA,NA
"387","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/sagpeYA1U7",FALSE,0,NA,2016-10-07 03:56:39,FALSE,NA,"784241001254662148",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"388","Dia 08 50 Anos do Querido
Dia 11 Ternuras x Borel 
Dia 12 Arrastao da Saldanha
Dia 14 Descida da Borges
Dia 15 Samba da Galeria
#mds<ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BD><U+00BA><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,12,NA,2016-10-07 02:55:23,FALSE,NA,"784225580380221440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnaDamasio8",12,FALSE,FALSE,NA,NA
"389","Isang mabilis para sa isang Dakila..
#vector #vexel #MDS #Salute #AimHign https://t.co/2rZ2FlMctb",FALSE,6,NA,2016-10-07 02:28:17,FALSE,NA,"784218759896510464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","trentpaolo",1,FALSE,FALSE,NA,NA
"390","O negócio e ser feliz .. 
Ilusão pura q ta mechendo cmgh ,as poucos cada dia mas... <ed><U+00A0><U+00BD><ed><U+00B9><U+0080><ed><U+00A0><U+00BD><ed><U+00B9><U+0080>
#Mds'OqTaAcontesendoCmgh",FALSE,0,NA,2016-10-06 22:51:01,FALSE,NA,"784164086577758208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hevellynfofita",0,FALSE,FALSE,NA,NA
"391","Immediate Need - MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/DHgMDyA94f #MDS",FALSE,0,NA,2016-10-06 22:33:32,FALSE,NA,"784159684009820160",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"392","Immediate Need:  MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/Vj88Z1vTJj #MDS",FALSE,0,NA,2016-10-06 21:57:28,FALSE,NA,"784150607644983301",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"393","RT @DKMS_us: Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t…",FALSE,0,NA,2016-10-06 21:40:03,FALSE,NA,"784146226484748288",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kevdunne2",13,TRUE,FALSE,NA,NA
"394","Quando teus colegas n chegaram na aula e fica aquele sossêgo <ed><U+00A0><U+00BC><ed><U+00BD><U+0083> #toMTcansada #queroMinhaCasa #mds https://t.co/Tug1g3nZVw",FALSE,2,NA,2016-10-06 21:22:47,FALSE,NA,"784141880456011776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raupp_mariii",0,FALSE,FALSE,NA,NA
"395","@MyDoggyStore_FR #mds #chien #concours Génial !!! Je tente ma chance <ed><U+00A0><U+00BC><ed><U+00BE><U+0081><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> Merci c'est RT <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> Bonne chance à tous !! <ed><U+00A0><U+00BC><ed><U+00BD><U+0080><ed><U+00A0><U+00BC><ed><U+00BD><U+0080>",FALSE,0,"MyDoggyStore_FR",2016-10-06 21:12:10,FALSE,"784050335744655360","784139206230769664","733039086605348864","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lydiekrszn",0,FALSE,FALSE,NA,NA
"396","Save the Date and Register for This MDS Event! https://t.co/xp1j0lR5xf #MDS #Raredisease #careaboutrare @MDSFoundation",FALSE,0,NA,2016-10-06 21:00:16,FALSE,NA,"784136214886621184",NA,"<a href=""http://coschedule.com"" rel=""nofollow"">CoSchedule</a>","PatientWorthy",0,FALSE,FALSE,NA,NA
"397","Eu, e esse meu imã para adolescentes!!!!!!  
#Mds  <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2016-10-06 20:53:18,FALSE,NA,"784134461852160001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tamaramattoss08",0,FALSE,FALSE,NA,NA
"398","#Sabatini Best signings

#MDS
#Benatia
#Manolas
#Marquinhos 
#Pjanic 
#Nainggolan 
#Gervinho (From Rudys list though)
#Salah 
#Lamela",FALSE,1,NA,2016-10-06 20:29:18,FALSE,NA,"784128421437837312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kumar_Roma",0,FALSE,FALSE,NA,NA
"399","#MDS abençoa... kkkk
sóóó minaa zikaa... kkkkkkk https://t.co/gEyVqtICdV",FALSE,0,NA,2016-10-06 19:59:38,FALSE,NA,"784120955815731201",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mileni_tn",0,FALSE,FALSE,NA,NA
"400","#MDS https://t.co/wys4wbsOHv",FALSE,0,NA,2016-10-06 19:09:39,FALSE,NA,"784108376724832256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kapitanramon",0,FALSE,FALSE,NA,NA
"401","RT @Harmonyhlthcare: Need the answers to the Top 10 Questions about #MDS #SectionGG ? Find them here: https://t.co/ginuD3KLZW https://t.co/…",FALSE,0,NA,2016-10-06 18:27:34,FALSE,NA,"784097784068702209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaitAckerman",5,TRUE,FALSE,NA,NA
"402","When you see #MDS @OfficialMonto and #Romagnoli in starting XI...it only means @acmilan making progress...but seriously Monty...#ItalySpain",FALSE,0,NA,2016-10-06 18:15:48,FALSE,NA,"784094824966127616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akshaymilan",0,FALSE,FALSE,NA,NA
"403","Maeva s'est pas affirme.. Affirme toi ou sort de la #MDS #LeDebrief #SS10",FALSE,0,NA,2016-10-06 18:09:07,FALSE,NA,"784093140663885824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Layla_0311",0,FALSE,FALSE,NA,NA
"404","RT @VitiinhoSilvah1: #Mds Que Preguiça <ed><U+00A0><U+00BD><ed><U+00B8><U+00B4><ed><U+00A0><U+00BD><ed><U+00B8><U+00B4>",FALSE,0,NA,2016-10-06 18:04:00,FALSE,NA,"784091853406765057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","re_wilkins",3,TRUE,FALSE,NA,NA
"405","Don<U+0092>t miss the FREE webinar coming in October! Treatment-related Adverse Effects in #MDS w/ Dr. Amy DeZern https://t.co/PlRSbFgAGB",FALSE,0,NA,2016-10-06 18:03:10,FALSE,NA,"784091643561541632",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MediComOncology",0,FALSE,FALSE,NA,NA
"406","@MichelleCardasi kkkkkkkkkkkk #Mds",FALSE,1,"MichelleCardasi",2016-10-06 18:01:27,FALSE,"784090878222667776","784091212571635712","709750693247258625","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarconeSdv",0,FALSE,FALSE,NA,NA
"407","#Pijama #PijamaFamília #MdS &lt;3 https://t.co/Bh7jOQappM",FALSE,0,NA,2016-10-06 17:53:55,FALSE,NA,"784089316062441472",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","rcconti",0,FALSE,FALSE,NA,NA
"408","#mds #marksdanceschool #americandanceawards #ada #dance #hiphop #motivation #inspiration… https://t.co/L5XYZM3Ex2",FALSE,0,NA,2016-10-06 17:48:15,FALSE,NA,"784087890565341184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MarkTadford",0,FALSE,FALSE,NA,NA
"409","@MyDoggyStore_FR #concours #mds #chien jolie ces colories.sympa le lot, merci ,Follow &amp; RT ,je participe.",FALSE,0,"MyDoggyStore_FR",2016-10-06 17:38:17,FALSE,"784050335744655360","784085384267460608","733039086605348864","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TerionRdbw",0,FALSE,FALSE,NA,NA
"410","I'm hiring for this job: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/PHtNjqV4iM #MDS",FALSE,0,NA,2016-10-06 17:06:03,FALSE,NA,"784077272311558144",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"411","RT @DKMS_us: Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t…",FALSE,0,NA,2016-10-06 16:34:45,FALSE,NA,"784069395417030656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maria_20008",13,TRUE,FALSE,NA,NA
"412","RT @alblinova10070: #credits Pharmacom Labs – Dealers Site #mds #pharma https://t.co/y62I9YGh4K #Little",FALSE,0,NA,2016-10-06 16:00:49,FALSE,NA,"784060856506003456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","82Geddes",4,TRUE,FALSE,NA,NA
"413","RT @Harmonyhlthcare: Need the answers to the Top 10 Questions about #MDS #SectionGG ? Find them here: https://t.co/ginuD3KLZW https://t.co/…",FALSE,0,NA,2016-10-06 15:43:29,FALSE,NA,"784056493377191937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattymcgaaavey",5,TRUE,FALSE,NA,NA
"414","Visit the #MDS Alliance website to find your local alliance member. The #MDSalliance is #heretohelpmds… https://t.co/5bnWbTf4c5",FALSE,0,NA,2016-10-06 15:27:13,TRUE,NA,"784052396846620673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HeretoHelpMDS",3,FALSE,FALSE,NA,NA
"415","Tentez de gagner un collier My Doggy Store ! 
Follow + RT ce tweet pour participer :)
Tirage au sort le 10 octobre.… https://t.co/jaB6YCgBhq",FALSE,36,NA,2016-10-06 15:19:01,TRUE,NA,"784050335744655360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyDoggyStore_FR",143,FALSE,FALSE,NA,NA
"416","RT @TIVA_HealthCare: Multiple openings for #MDs and #CRNAs in #Boston!
Think you’re a great fit? https://t.co/aOojNQPMrH https://t.co/2L4rr…",FALSE,0,NA,2016-10-06 15:05:38,FALSE,NA,"784046966120460291",NA,"<a href=""http://www.oneknee-media.com/"" rel=""nofollow"">OKM - OT RT</a>","iamcordy",1,TRUE,FALSE,NA,NA
"417","RT @BrainerdOda: #debt Pharmacom Labs – Dealers Site #mds #pharma https://t.co/waf69NRmQy #Tea",FALSE,0,NA,2016-10-06 15:03:16,FALSE,NA,"784046372051886080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mrsoto9",7,TRUE,FALSE,NA,NA
"418","Multiple openings for #MDs and #CRNAs in #Boston!
Think you’re a great fit? https://t.co/aOojNQPMrH https://t.co/2L4rrvXs6z",FALSE,1,NA,2016-10-06 15:02:57,FALSE,NA,"784046292657922048",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TIVA_HealthCare",1,FALSE,FALSE,NA,NA
"419","RT @GretchenShin: #Buffalo Pharmacom Labs – Dealers Site #mds #pharma https://t.co/bhGZOlLR2t #MpPlayer",FALSE,0,NA,2016-10-06 14:26:19,FALSE,NA,"784037071954513920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomlinsonLyndon",5,TRUE,FALSE,NA,NA
"420","RT @DKMS_us: Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t…",FALSE,0,NA,2016-10-06 14:25:20,FALSE,NA,"784036823827877888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","match4tommy",13,TRUE,FALSE,NA,NA
"421","#DiadasCrianças #Vitrines #MdS

https://t.co/XqiSJI59nz 

^_^",FALSE,0,NA,2016-10-06 14:03:31,FALSE,NA,"784031333412704256",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","rcconti",0,FALSE,FALSE,NA,NA
"422","Now hiring for MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/oRwWvlJ3r0 #MDS",FALSE,0,NA,2016-10-06 13:40:25,FALSE,NA,"784025521776713728",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"423","After two years, and a lot of work, this Diploma is finally mine. #KSU #MDS #FlashesForever https://t.co/xZTepdPf0V https://t.co/K541DkgCTJ",FALSE,0,NA,2016-10-06 13:22:40,FALSE,NA,"784021055178506240",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","JacobAdlon",0,FALSE,FALSE,NA,NA
"424","RT @GretchenShin: #Buffalo Pharmacom Labs – Dealers Site #mds #pharma https://t.co/bhGZOlLR2t #MpPlayer",FALSE,0,NA,2016-10-06 13:20:32,FALSE,NA,"784020516373983233",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlveraLady",5,TRUE,FALSE,NA,NA
"425","RT @GretchenShin: #Buffalo Pharmacom Labs – Dealers Site #mds #pharma https://t.co/bhGZOlLR2t #MpPlayer",FALSE,0,NA,2016-10-06 13:07:35,FALSE,NA,"784017260910370816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pofomina21539",5,TRUE,FALSE,NA,NA
"426","RT @alblinova10070: #credits Pharmacom Labs – Dealers Site #mds #pharma https://t.co/y62I9YGh4K #Little",FALSE,0,NA,2016-10-06 13:06:14,FALSE,NA,"784016917526933504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cmaki7",4,TRUE,FALSE,NA,NA
"427","In a meta analysis HAG regimen appeared to be more effective and better tolerated than intensive chemotherapy in… https://t.co/j6SUdBhBE7",FALSE,1,NA,2016-10-06 13:05:36,TRUE,NA,"784016761389719552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AGP_hematology",1,FALSE,FALSE,NA,NA
"428","RT @Harmonyhlthcare: Need the answers to the Top 10 Questions about #MDS #SectionGG ? Find them here: https://t.co/ginuD3KLZW https://t.co/…",FALSE,0,NA,2016-10-06 12:59:04,FALSE,NA,"784015117449125889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaLFournier",5,TRUE,FALSE,NA,NA
"429","RT @Harmonyhlthcare: Need the answers to the Top 10 Questions about #MDS #SectionGG ? Find them here: https://t.co/ginuD3KLZW https://t.co/…",FALSE,0,NA,2016-10-06 12:48:05,FALSE,NA,"784012350772903936",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","KrisMastrangelo",5,TRUE,FALSE,NA,NA
"430","Need the answers to the Top 10 Questions about #MDS #SectionGG ? Find them here: https://t.co/ginuD3KLZW https://t.co/g1R6PbGxkg",FALSE,2,NA,2016-10-06 12:46:22,FALSE,NA,"784011918130483201",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Harmonyhlthcare",5,FALSE,FALSE,NA,NA
"431","RT @DKMS_us: Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t…",FALSE,0,NA,2016-10-06 12:34:24,FALSE,NA,"784008909652692992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LouiseWilson23",13,TRUE,FALSE,NA,NA
"432","#jobseeker #MDS #Coordinator Cherry Hill area client.  Direct Hire. Please email resume to GPodolski@EmersonGroupIn… https://t.co/bXa8P4qJFe",FALSE,0,NA,2016-10-06 12:31:58,TRUE,NA,"784008294755020800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EmersonGroup",0,FALSE,FALSE,NA,NA
"433","RT @BrainerdOda: #debt Pharmacom Labs – Dealers Site #mds #pharma https://t.co/waf69NRmQy #Tea",FALSE,0,NA,2016-10-06 12:30:06,FALSE,NA,"784007827174092800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoinerQuiana",7,TRUE,FALSE,NA,NA
